Name,Path,Data Type,Logical Address,Comment,Hmi Visible,Hmi Accessible,Hmi Writeable,Typeobject ID,Version ID
DR3_PAL1_DI_Auto_OK,PLC_INPUT,Bool,%I28.1,Автоматичний режим PAL1 Суршарка№3,True,True,True,,
DR3_PAL1_DI_Feedback1_OK,PLC_INPUT,Bool,%I28.2,Фідбек контактору PAL1 Сушарка№3,True,True,True,,
DR3_PAL1_DI_Alarm,PLC_INPUT,Bool,%I28.3,Сигнал аварії PAL1 Сушарка№3,True,True,True,,
DR3_PAL1_DI_DR_Temp_OK,PLC_INPUT,Bool,%I28.4,Температура в нормі Сушарка№3,True,True,True,,
DR3_PAL2_DI_Breaker_OK,PLC_INPUT,Bool,%I28.5,Автоматичний вимикач PAL2 Сушарка№3,True,True,True,,
DR3_PAL2_DI_Auto_OK,PLC_INPUT,Bool,%I28.6,Автоматичний режим PAL2 Суршарка№3,True,True,True,,
DR3_PAL2_DI_Feedback1_OK,PLC_INPUT,Bool,%I28.7,Фідбек контактору PAL2 Сушарка№3,True,True,True,,
DR3_PAL2_DI_Alarm,PLC_INPUT,Bool,%I29.0,Сигнал аварії PAL2 Сушарка№3,True,True,True,,
DR3_PAL2_DI_DR_Temp_OK,PLC_INPUT,Bool,%I29.1,Температура в нормі Сушарка№3,True,True,True,,
UW3_DI_Feedback_OK,PLC_INPUT,Bool,%I29.2,,True,True,True,,
GT5_1_DI_Breaker_OK,PLC_INPUT,Bool,%I29.3,Автоматичний вимикач GT5.1,True,True,True,,
GT5_1_DI_Pos0_OK,PLC_INPUT,Bool,%I29.4,Датчик положення (відкрито) GT5.1,True,True,True,,
GT5_1_DI_Pos1_OK,PLC_INPUT,Bool,%I29.5,Датчик положення (закрито) GT5.1,True,True,True,,
GT5_2_DI_Breaker_OK,PLC_INPUT,Bool,%I29.6,Автоматичний вимикач GT5.2,True,True,True,,
GT5_2_DI_Pos0_OK,PLC_INPUT,Bool,%I29.7,Датчик положення (відкрито) GT5.2,True,True,True,,
GT5_2_DI_Pos1_OK,PLC_INPUT,Bool,%I30.0,Датчик положення (закрито) GT5.2,True,True,True,,
GT5_3_DI_Breaker_OK,PLC_INPUT,Bool,%I30.1,Автоматичний вимикач GT5.3,True,True,True,,
GT5_3_DI_Pos0_OK,PLC_INPUT,Bool,%I30.2,Датчик положення (відкрито) GT5.3,True,True,True,,
GT5_3_DI_Pos1_OK,PLC_INPUT,Bool,%I30.3,Датчик положення (закрито) GT5.3,True,True,True,,
GT6_1_DI_Breaker_OK,PLC_INPUT,Bool,%I30.4,Автоматичний вимикач GT6.1,True,True,True,,
GT6_1_DI_Pos0_OK,PLC_INPUT,Bool,%I30.5,Датчик положення (відкрито) GT6.1,True,True,True,,
GT6_1_DI_Pos1_OK,PLC_INPUT,Bool,%I30.6,Датчик положення (закрито) GT6.1,True,True,True,,
GT6_2_DI_Breaker_OK,PLC_INPUT,Bool,%I30.7,Автоматичний вимикач GT6.2,True,True,True,,
GT6_2_DI_Pos0_OK,PLC_INPUT,Bool,%I31.0,Датчик положення (відкрито) GT6.2,True,True,True,,
GT6_2_DI_Pos1_OK,PLC_INPUT,Bool,%I31.1,Датчик положення (закрито) GT6.2,True,True,True,,
GT6_3_DI_Breaker_OK,PLC_INPUT,Bool,%I31.2,Автоматичний вимикач GT6.3,True,True,True,,
GT6_3_DI_Pos0_OK,PLC_INPUT,Bool,%I31.3,Датчик положення (відкрито) GT6.3,True,True,True,,
GT6_3_DI_Pos1_OK,PLC_INPUT,Bool,%I31.4,Датчик положення (закрито) GT6.3,True,True,True,,
GT7_1_DI_Breaker_OK,PLC_INPUT,Bool,%I31.5,Автоматичний вимикач GT7.1,True,True,True,,
GT7_1_DI_Pos0_OK,PLC_INPUT,Bool,%I31.6,Датчик положення (відкрито) GT7.1,True,True,True,,
GT7_1_DI_Pos1_OK,PLC_INPUT,Bool,%I31.7,Датчик положення (закрито) GT7.1,True,True,True,,
GT7_2_DI_Breaker_OK,PLC_INPUT,Bool,%I32.0,Автоматичний вимикач GT7.2,True,True,True,,
GT7_2_DI_Pos0_OK,PLC_INPUT,Bool,%I32.1,Датчик положення (відкрито) GT7.2,True,True,True,,
GT7_2_DI_Pos1_OK,PLC_INPUT,Bool,%I32.2,Датчик положення (закрито) GT7.2,True,True,True,,
GT8_1_DI_Breaker_OK,PLC_INPUT,Bool,%I32.3,Автоматичний вимикач GT8.1,True,True,True,,
GT8_1_DI_Pos0_OK,PLC_INPUT,Bool,%I32.4,Датчик положення (відкрито) GT8.1,True,True,True,,
GT8_1_DI_Pos1_OK,PLC_INPUT,Bool,%I32.5,Датчик положення (закрито) GT8.1,True,True,True,,
GT8_2_DI_Breaker_OK,PLC_INPUT,Bool,%I32.6,Автоматичний вимикач GT8.2,True,True,True,,
GT8_2_DI_Pos0_OK,PLC_INPUT,Bool,%I32.7,Датчик положення (відкрито) GT8.2,True,True,True,,
GT8_2_DI_Pos1_OK,PLC_INPUT,Bool,%I33.0,Датчик положення (закрито) GT8.2,True,True,True,,
GT8_3_DI_Breaker_OK,PLC_INPUT,Bool,%I33.1,Автоматичний вимикач GT8.3,True,True,True,,
GT8_3_DI_Pos0_OK,PLC_INPUT,Bool,%I33.2,Датчик положення (відкрито) GT8.3,True,True,True,,
GT8_3_DI_Pos1_OK,PLC_INPUT,Bool,%I33.3,Датчик положення (закрито) GT8.3,True,True,True,,
GT9_1_DI_Breaker_OK,PLC_INPUT,Bool,%I33.4,Автоматичний вимикач GT9.1,True,True,True,,
GT9_1_DI_Pos0_OK,PLC_INPUT,Bool,%I33.5,Датчик положення (відкрито) GT9.1,True,True,True,,
GT9_1_DI_Pos1_OK,PLC_INPUT,Bool,%I33.6,Датчик положення (закрито) GT9.1,True,True,True,,
GT9_2_DI_Breaker_OK,PLC_INPUT,Bool,%I33.7,Автоматичний вимикач GT9.2,True,True,True,,
GT9_2_DI_Pos0_OK,PLC_INPUT,Bool,%I34.0,Датчик положення (відкрито) GT9.2,True,True,True,,
GT9_2_DI_Pos1_OK,PLC_INPUT,Bool,%I34.1,Датчик положення (закрито) GT9.2,True,True,True,,
GT10_1_DI_Breaker_OK,PLC_INPUT,Bool,%I34.2,Автоматичний вимикач GT10.1,True,True,True,,
GT10_1_DI_Pos0_OK,PLC_INPUT,Bool,%I34.3,Датчик положення (відкрито) GT10.1,True,True,True,,
GT10_1_DI_Pos1_OK,PLC_INPUT,Bool,%I34.4,Датчик положення (закрито) GT10.1,True,True,True,,
GT10_2_DI_Breaker_OK,PLC_INPUT,Bool,%I34.5,Автоматичний вимикач GT10.2,True,True,True,,
GT10_2_DI_Pos0_OK,PLC_INPUT,Bool,%I34.6,Датчик положення (відкрито) GT10.2,True,True,True,,
GT10_2_DI_Pos1_OK,PLC_INPUT,Bool,%I34.7,Датчик положення (закрито) GT10.2,True,True,True,,
GT11_1_DI_Breaker_OK,PLC_INPUT,Bool,%I35.0,Автоматичний вимикач GT11.1,True,True,True,,
GT11_1_DI_Pos0_OK,PLC_INPUT,Bool,%I35.1,Датчик положення (відкрито) GT11.1,True,True,True,,
GT11_1_DI_Pos1_OK,PLC_INPUT,Bool,%I35.2,Датчик положення (закрито) GT11.1,True,True,True,,
GT11_2_DI_Breaker_OK,PLC_INPUT,Bool,%I35.3,Автоматичний вимикач GT11.2,True,True,True,,
GT11_2_DI_Pos0_OK,PLC_INPUT,Bool,%I35.4,Датчик положення (відкрито) GT11.2,True,True,True,,
GT11_2_DI_Pos1_OK,PLC_INPUT,Bool,%I35.5,Датчик положення (закрито) GT11.2,True,True,True,,
GT12_1_DI_Breaker_OK,PLC_INPUT,Bool,%I35.6,Автоматичний вимикач GT12.1,True,True,True,,
GT12_1_DI_Pos0_OK,PLC_INPUT,Bool,%I35.7,Датчик положення (відкрито) GT12.1,True,True,True,,
GT12_1_DI_Pos1_OK,PLC_INPUT,Bool,%I36.0,Датчик положення (закрито) GT12.1,True,True,True,,
GT12_2_DI_Breaker_OK,PLC_INPUT,Bool,%I36.1,Автоматичний вимикач GT12.2,True,True,True,,
GT12_2_DI_Pos0_OK,PLC_INPUT,Bool,%I36.2,Датчик положення (відкрито) GT12.2,True,True,True,,
GT12_2_DI_Pos1_OK,PLC_INPUT,Bool,%I36.3,Датчик положення (закрито) GT12.2,True,True,True,,
GT14_1_DI_Breaker_OK,PLC_INPUT,Bool,%I36.4,Автоматичний вимикач GT14.1,True,True,True,,
GT14_1_DI_Pos0_OK,PLC_INPUT,Bool,%I36.5,Датчик положення (відкрито) GT14.1,True,True,True,,
GT14_1_DI_Pos1_OK,PLC_INPUT,Bool,%I36.6,Датчик положення (закрито) GT14.1,True,True,True,,
GT14_2_DI_Breaker_OK,PLC_INPUT,Bool,%I36.7,Автоматичний вимикач GT14.2,True,True,True,,
GT14_2_DI_Pos0_OK,PLC_INPUT,Bool,%I37.0,Датчик положення (відкрито) GT14.2,True,True,True,,
GT14_2_DI_Pos1_OK,PLC_INPUT,Bool,%I37.1,Датчик положення (закрито) GT14.2,True,True,True,,
GT15_1_DI_Breaker_OK,PLC_INPUT,Bool,%I37.2,Автоматичний вимикач GT15.1,True,True,True,,
GT15_1_DI_Pos0_OK,PLC_INPUT,Bool,%I37.3,Датчик положення (відкрито) GT15.1,True,True,True,,
GT15_1_DI_Pos1_OK,PLC_INPUT,Bool,%I37.4,Датчик положення (закрито) GT15.1,True,True,True,,
GT15_2_DI_Breaker_OK,PLC_INPUT,Bool,%I37.5,Автоматичний вимикач GT15.2,True,True,True,,
GT15_2_DI_Pos0_OK,PLC_INPUT,Bool,%I37.6,Датчик положення (відкрито) GT15.2,True,True,True,,
GT15_2_DI_Pos1_OK,PLC_INPUT,Bool,%I37.7,Датчик положення (закрито) GT15.2,True,True,True,,
GT18_1_DI_Breaker_OK,PLC_INPUT,Bool,%I38.0,Автоматичний вимикач GT18.1,True,True,True,,
GT18_1_DI_Pos0_OK,PLC_INPUT,Bool,%I38.1,Датчик положення (відкрито) GT18.1,True,True,True,,
GT18_1_DI_Pos1_OK,PLC_INPUT,Bool,%I38.2,Датчик положення (закрито) GT18.1,True,True,True,,
GT18_2_DI_Breaker_OK,PLC_INPUT,Bool,%I38.3,Автоматичний вимикач GT18.2,True,True,True,,
GT18_2_DI_Pos0_OK,PLC_INPUT,Bool,%I38.4,Датчик положення (відкрито) GTGT18.2,True,True,True,,
GT18_2_DI_Pos1_OK,PLC_INPUT,Bool,%I38.5,Датчик положення (закрито) GTGT18.2,True,True,True,,
GT19_1_DI_Breaker_OK,PLC_INPUT,Bool,%I38.6,Автоматичний вимикач GT19.1,True,True,True,,
GT19_1_DI_Pos0_OK,PLC_INPUT,Bool,%I38.7,Датчик положення (відкрито) GT19.1,True,True,True,,
GT19_1_DI_Pos1_OK,PLC_INPUT,Bool,%I39.0,Датчик положення (закрито) GT19.1,True,True,True,,
GT19_2_DI_Breaker_OK,PLC_INPUT,Bool,%I39.1,Автоматичний вимикач GT19.2,True,True,True,,
GT19_2_DI_Pos0_OK,PLC_INPUT,Bool,%I39.2,Датчик положення (відкрито) GT19.2,True,True,True,,
GT19_2_DI_Pos1_OK,PLC_INPUT,Bool,%I39.3,Датчик положення (закрито) GT19.2,True,True,True,,
GT20_1_DI_Breaker_OK,PLC_INPUT,Bool,%I39.4,Автоматичний вимикач GT20.1,True,True,True,,
GT20_1_DI_Pos0_OK,PLC_INPUT,Bool,%I39.5,Датчик положення (відкрито) GT20.1,True,True,True,,
GT20_1_DI_Pos1_OK,PLC_INPUT,Bool,%I39.6,Датчик положення (закрито) GT20.1,True,True,True,,
GT20_2_DI_Breaker_OK,PLC_INPUT,Bool,%I39.7,Автоматичний вимикач GT20.2,True,True,True,,
GT20_2_DI_Pos0_OK,PLC_INPUT,Bool,%I40.0,Датчик положення (відкрито) GT20.2,True,True,True,,
GT20_2_DI_Pos1_OK,PLC_INPUT,Bool,%I40.1,Датчик положення (закрито) GT20.2,True,True,True,,
GT21_1_DI_Breaker_OK,PLC_INPUT,Bool,%I40.2,Автоматичний вимикач GT21.1,True,True,True,,
GT21_1_DI_Pos0_OK,PLC_INPUT,Bool,%I40.3,Датчик положення (відкрито) GT21.1,True,True,True,,
GT21_1_DI_Pos1_OK,PLC_INPUT,Bool,%I40.4,Датчик положення (закрито) GT21.1,True,True,True,,
GT21_2_DI_Breaker_OK,PLC_INPUT,Bool,%I40.5,Автоматичний вимикач GT21.2,True,True,True,,
GT21_2_DI_Pos0_OK,PLC_INPUT,Bool,%I40.6,Датчик положення (відкрито) GT21.2,True,True,True,,
GT21_2_DI_Pos1_OK,PLC_INPUT,Bool,%I40.7,Датчик положення (закрито) GT21.2,True,True,True,,
GT21_3_DI_Breaker_OK,PLC_INPUT,Bool,%I41.0,Автоматичний вимикач GT21.3,True,True,True,,
GT21_3_DI_Pos0_OK,PLC_INPUT,Bool,%I41.1,Датчик положення (відкрито) GT21.3,True,True,True,,
GT21_3_DI_Pos1_OK,PLC_INPUT,Bool,%I41.2,Датчик положення (закрито) GT21.3,True,True,True,,
GT21_4_DI_Breaker_OK,PLC_INPUT,Bool,%I41.3,Автоматичний вимикач GT21.4,True,True,True,,
GT21_4_DI_Pos0_OK,PLC_INPUT,Bool,%I41.4,Датчик положення (відкрито) GT21.4,True,True,True,,
GT21_4_DI_Pos1_OK,PLC_INPUT,Bool,%I41.5,Датчик положення (закрито) GT21.4,True,True,True,,
GT22_1_DI_Breaker_OK,PLC_INPUT,Bool,%I41.6,Автоматичний вимикач GT22.1,True,True,True,,
GT22_1_DI_Pos0_OK,PLC_INPUT,Bool,%I41.7,Датчик положення (відкрито) GT22.1,True,True,True,,
GT22_1_DI_Pos1_OK,PLC_INPUT,Bool,%I42.0,Датчик положення (закрито) GT22.1,True,True,True,,
GT22_2_DI_Breaker_OK,PLC_INPUT,Bool,%I42.1,Автоматичний вимикач GT22.2,True,True,True,,
GT22_2_DI_Pos0_OK,PLC_INPUT,Bool,%I42.2,Датчик положення (відкрито) GT22.2,True,True,True,,
GT22_2_DI_Pos1_OK,PLC_INPUT,Bool,%I42.3,Датчик положення (закрито) GT22.2,True,True,True,,
GT22_3_DI_Breaker_OK,PLC_INPUT,Bool,%I42.4,Автоматичний вимикач GT22.3,True,True,True,,
GT22_3_DI_Pos0_OK,PLC_INPUT,Bool,%I42.5,Датчик положення (відкрито) GT22.3,True,True,True,,
GT22_3_DI_Pos1_OK,PLC_INPUT,Bool,%I42.6,Датчик положення (закрито) GT22.3,True,True,True,,
GT22_4_DI_Breaker_OK,PLC_INPUT,Bool,%I42.7,Автоматичний вимикач GT22.4,True,True,True,,
GT22_4_DI_Pos0_OK,PLC_INPUT,Bool,%I43.0,Датчик положення (відкрито) GT22.4,True,True,True,,
GT22_4_DI_Pos1_OK,PLC_INPUT,Bool,%I43.1,Датчик положення (закрито) GT22.4,True,True,True,,
GT23_1_DI_Breaker_OK,PLC_INPUT,Bool,%I43.2,Автоматичний вимикач GT23.1,True,True,True,,
GT23_1_DI_Pos0_OK,PLC_INPUT,Bool,%I43.3,Датчик положення (відкрито) GT23.1,True,True,True,,
GT23_1_DI_Pos1_OK,PLC_INPUT,Bool,%I43.4,Датчик положення (закрито) GT23.1,True,True,True,,
GT23_2_DI_Breaker_OK,PLC_INPUT,Bool,%I43.5,Автоматичний вимикач GT23.2,True,True,True,,
GT23_2_DI_Pos0_OK,PLC_INPUT,Bool,%I43.6,Датчик положення (відкрито) GT23.2,True,True,True,,
GT23_2_DI_Pos1_OK,PLC_INPUT,Bool,%I43.7,Датчик положення (закрито) GT23.2,True,True,True,,
GT23_3_DI_Breaker_OK,PLC_INPUT,Bool,%I44.0,Автоматичний вимикач GT23.3,True,True,True,,
GT23_3_DI_Pos0_OK,PLC_INPUT,Bool,%I44.1,Датчик положення (відкрито) GT23.3,True,True,True,,
GT23_3_DI_Pos1_OK,PLC_INPUT,Bool,%I44.2,Датчик положення (закрито) GT23.3,True,True,True,,
GT23_4_DI_Breaker_OK,PLC_INPUT,Bool,%I44.3,Автоматичний вимикач GT23.4,True,True,True,,
GT23_4_DI_Pos0_OK,PLC_INPUT,Bool,%I44.4,Датчик положення (відкрито) GT23.4,True,True,True,,
GT23_4_DI_Pos1_OK,PLC_INPUT,Bool,%I44.5,Датчик положення (закрито) GT23.4,True,True,True,,
GT24_1_DI_Breaker_OK,PLC_INPUT,Bool,%I44.6,Автоматичний вимикач GT24.1,True,True,True,,
GT24_1_DI_Pos0_OK,PLC_INPUT,Bool,%I44.7,Датчик положення (відкрито) GT24.1,True,True,True,,
GT24_1_DI_Pos1_OK,PLC_INPUT,Bool,%I45.0,Датчик положення (закрито) GT24.1,True,True,True,,
GT24_2_DI_Breaker_OK,PLC_INPUT,Bool,%I45.1,Автоматичний вимикач GT24.2,True,True,True,,
GT24_2_DI_Pos0_OK,PLC_INPUT,Bool,%I45.2,Датчик положення (відкрито) GT24.2,True,True,True,,
GT24_2_DI_Pos1_OK,PLC_INPUT,Bool,%I45.3,Датчик положення (закрито) GT24.2,True,True,True,,
GT25_1_DI_Breaker_OK,PLC_INPUT,Bool,%I45.4,Автоматичний вимикач GT25.1,True,True,True,,
GT25_1_DI_Pos0_OK,PLC_INPUT,Bool,%I45.5,Датчик положення (відкрито) GT25.1,True,True,True,,
GT25_1_DI_Pos1_OK,PLC_INPUT,Bool,%I45.6,Датчик положення (закрито) GT25.1,True,True,True,,
GT25_2_DI_Breaker_OK,PLC_INPUT,Bool,%I45.7,Автоматичний вимикач GT25.2,True,True,True,,
GT25_2_DI_Pos0_OK,PLC_INPUT,Bool,%I46.0,Датчик положення (відкрито) GT25.2,True,True,True,,
GT25_2_DI_Pos1_OK,PLC_INPUT,Bool,%I46.1,Датчик положення (закрито) GT25.2,True,True,True,,
GT26_1_DI_Breaker_OK,PLC_INPUT,Bool,%I46.2,Автоматичний вимикач GT26.1,True,True,True,,
GT26_1_DI_Pos0_OK,PLC_INPUT,Bool,%I46.3,Датчик положення (відкрито) GT26.1,True,True,True,,
GT26_1_DI_Pos1_OK,PLC_INPUT,Bool,%I46.4,Датчик положення (закрито) GT26.1,True,True,True,,
GT26_2_DI_Breaker_OK,PLC_INPUT,Bool,%I46.5,Автоматичний вимикач GT26.2,True,True,True,,
GT26_2_DI_Pos0_OK,PLC_INPUT,Bool,%I46.6,Датчик положення (відкрито) GT26.2,True,True,True,,
GT26_2_DI_Pos1_OK,PLC_INPUT,Bool,%I46.7,Датчик положення (закрито) GT26.2,True,True,True,,
GT30_1_DI_Breaker_OK,PLC_INPUT,Bool,%I47.0,Автоматичний вимикач GT30.1,True,True,True,,
GT30_1_DI_Pos0_OK,PLC_INPUT,Bool,%I47.1,Датчик положення (відкрито) GT30.1,True,True,True,,
GT30_1_DI_Pos1_OK,PLC_INPUT,Bool,%I47.2,Датчик положення (закрито) GT30.1,True,True,True,,
GT30_2_DI_Breaker_OK,PLC_INPUT,Bool,%I47.3,Автоматичний вимикач GT30.2,True,True,True,,
GT30_2_DI_Pos0_OK,PLC_INPUT,Bool,%I47.4,Датчик положення (відкрито) GT30.2,True,True,True,,
GT30_2_DI_Pos1_OK,PLC_INPUT,Bool,%I47.5,Датчик положення (закрито) GT30.2,True,True,True,,
GT31_1_DI_Breaker_OK,PLC_INPUT,Bool,%I47.6,Автоматичний вимикач GT31.1,True,True,True,,
GT31_1_DI_Pos0_OK,PLC_INPUT,Bool,%I47.7,Датчик положення (відкрито) GT31.1,True,True,True,,
GT31_1_DI_Pos1_OK,PLC_INPUT,Bool,%I48.0,Датчик положення (закрито) GT31.1,True,True,True,,
GT31_2_DI_Breaker_OK,PLC_INPUT,Bool,%I48.1,Автоматичний вимикач GT31.2,True,True,True,,
GT31_2_DI_Pos0_OK,PLC_INPUT,Bool,%I48.2,Датчик положення (відкрито) GT31.2,True,True,True,,
GT31_2_DI_Pos1_OK,PLC_INPUT,Bool,%I48.3,Датчик положення (закрито) GT31.2,True,True,True,,
GT32_1_DI_Breaker_OK,PLC_INPUT,Bool,%I48.4,Автоматичний вимикач GT32.1,True,True,True,,
GT32_1_DI_Pos0_OK,PLC_INPUT,Bool,%I48.5,Датчик положення (відкрито) GT32.1,True,True,True,,
GT32_1_DI_Pos1_OK,PLC_INPUT,Bool,%I48.6,Датчик положення (закрито) GT32.1,True,True,True,,
GT32_2_DI_Breaker_OK,PLC_INPUT,Bool,%I48.7,Автоматичний вимикач GT32.2,True,True,True,,
GT32_2_DI_Pos0_OK,PLC_INPUT,Bool,%I49.0,Датчик положення (відкрито) GT32.2,True,True,True,,
GT32_2_DI_Pos1_OK,PLC_INPUT,Bool,%I49.1,Датчик положення (закрито) GT32.2,True,True,True,,
GT35_1_DI_Breaker_OK,PLC_INPUT,Bool,%I49.2,Автоматичний вимикач GT35.1,True,True,True,,
GT35_1_DI_Pos0_OK,PLC_INPUT,Bool,%I49.3,Датчик положення (відкрито) GT35.1,True,True,True,,
GT35_1_DI_Pos1_OK,PLC_INPUT,Bool,%I49.4,Датчик положення (закрито) GT35.1,True,True,True,,
GT35_2_DI_Breaker_OK,PLC_INPUT,Bool,%I49.5,Автоматичний вимикач GT35.2,True,True,True,,
GT35_2_DI_Pos0_OK,PLC_INPUT,Bool,%I49.6,Датчик положення (відкрито) GT35.2,True,True,True,,
GT35_2_DI_Pos1_OK,PLC_INPUT,Bool,%I49.7,Датчик положення (закрито) GT35.2,True,True,True,,
GT36_1_DI_Breaker_OK,PLC_INPUT,Bool,%I50.0,Автоматичний вимикач GT36.1,True,True,True,,
GT36_1_DI_Pos0_OK,PLC_INPUT,Bool,%I50.1,Датчик положення (відкрито) GT36.1,True,True,True,,
GT36_1_DI_Pos1_OK,PLC_INPUT,Bool,%I50.2,Датчик положення (закрито) GT36.1,True,True,True,,
GT36_2_DI_Breaker_OK,PLC_INPUT,Bool,%I50.3,Автоматичний вимикач GT36.2,True,True,True,,
GT36_2_DI_Pos0_OK,PLC_INPUT,Bool,%I50.4,Датчик положення (відкрито) GT36.2,True,True,True,,
GT36_2_DI_Pos1_OK,PLC_INPUT,Bool,%I50.5,Датчик положення (закрито) GT36.2,True,True,True,,
GT36_3_DI_Breaker_OK,PLC_INPUT,Bool,%I50.6,Автоматичний вимикач GT36.3,True,True,True,,
GT36_3_DI_Pos0_OK,PLC_INPUT,Bool,%I50.7,Датчик положення (відкрито) GT36.3,True,True,True,,
GT36_3_DI_Pos1_OK,PLC_INPUT,Bool,%I51.0,Датчик положення (закрито) GT36.3,True,True,True,,
GT38_1_DI_Breaker_OK,PLC_INPUT,Bool,%I51.1,Автоматичний вимикач GT38.1,True,True,True,,
GT38_1_DI_Pos0_OK,PLC_INPUT,Bool,%I51.2,Датчик положення (відкрито) GT38.1,True,True,True,,
GT38_1_DI_Pos1_OK,PLC_INPUT,Bool,%I51.3,Датчик положення (закрито) GT38.1,True,True,True,,
GT38_2_DI_Breaker_OK,PLC_INPUT,Bool,%I51.4,Автоматичний вимикач GT38.2,True,True,True,,
GT38_2_DI_Pos0_OK,PLC_INPUT,Bool,%I51.5,Датчик положення (відкрито) GT38.2,True,True,True,,
GT38_2_DI_Pos1_OK,PLC_INPUT,Bool,%I51.6,Датчик положення (закрито) GT38.2,True,True,True,,
VL1_DI_Breaker_OK,PLC_INPUT,Bool,%I59.0,Автоматичний вимикач VL1,True,True,True,,
VL1_DI_Pos0_OK,PLC_INPUT,Bool,%I59.1,Датчик положення (ліво) VL1,True,True,True,,
VL1_DI_Pos1_OK,PLC_INPUT,Bool,%I59.2,Датчик положення (право) VL1,True,True,True,,
VL2_DI_Breaker_OK,PLC_INPUT,Bool,%I59.3,Автоматичний вимикач VL2,True,True,True,,
VL2_DI_Pos0_OK,PLC_INPUT,Bool,%I59.4,Датчик положення (ліво) VL2,True,True,True,,
VL2_DI_Pos1_OK,PLC_INPUT,Bool,%I59.5,Датчик положення (право) VL2,True,True,True,,
VL3_DI_Breaker_OK,PLC_INPUT,Bool,%I59.6,Автоматичний вимикач VL3,True,True,True,,
VL3_DI_Pos0_OK,PLC_INPUT,Bool,%I59.7,Датчик положення (ліво) VL3,True,True,True,,
VL3_DI_Pos1_OK,PLC_INPUT,Bool,%I60.0,Датчик положення (право) VL3,True,True,True,,
VL4_DI_Breaker_OK,PLC_INPUT,Bool,%I60.1,Автоматичний вимикач VL4,True,True,True,,
VL4_DI_Pos0_OK,PLC_INPUT,Bool,%I60.2,Датчик положення (ліво) VL4,True,True,True,,
VL4_DI_Pos1_OK,PLC_INPUT,Bool,%I60.3,Датчик положення (право) VL4,True,True,True,,
VL5_DI_Breaker_OK,PLC_INPUT,Bool,%I60.4,Автоматичний вимикач VL5,True,True,True,,
VL5_DI_Pos0_OK,PLC_INPUT,Bool,%I60.5,Датчик положення (ліво) VL5,True,True,True,,
VL5_DI_Pos1_OK,PLC_INPUT,Bool,%I60.6,Датчик положення (право) VL5,True,True,True,,
VL6_DI_Breaker_OK,PLC_INPUT,Bool,%I60.7,Автоматичний вимикач VL6,True,True,True,,
VL6_DI_Pos0_OK,PLC_INPUT,Bool,%I61.0,Датчик положення (ліво) VL6,True,True,True,,
VL6_DI_Pos1_OK,PLC_INPUT,Bool,%I61.1,Датчик положення (право) VL6,True,True,True,,
VL7_DI_Breaker_OK,PLC_INPUT,Bool,%I61.2,Автоматичний вимикач VL7,True,True,True,,
VL7_DI_Pos0_OK,PLC_INPUT,Bool,%I61.3,Датчик положення (ліво) VL7,True,True,True,,
VL7_DI_Pos1_OK,PLC_INPUT,Bool,%I61.4,Датчик положення (право) VL7,True,True,True,,
